interaction_id,user_id,resource_id,rating,completed,time_spent_minutes,interaction_date
13744,405,1118,1,True,120,1998-01-23T09:21:08
13745,256,4,5,True,120,1997-12-15T05:42:05
13746,253,705,5,True,120,1998-04-03T18:36:38
13747,121,192,4,True,120,1998-03-31T23:50:50
13748,75,291,1,True,120,1998-01-06T01:35:02
13749,286,1286,5,True,120,1997-10-22T15:04:43
13750,152,313,4,True,120,1998-03-19T15:44:02
13751,406,496,4,True,120,1997-11-13T18:22:58
13752,388,147,4,True,120,1998-02-02T16:27:51
13753,357,334,4,True,120,1997-11-08T01:05:01
13754,391,134,4,True,120,1997-10-21T01:59:31
13755,303,42,5,True,120,1997-11-14T00:27:03
13756,326,88,2,True,120,1997-11-18T18:20:35
13757,115,470,2,True,120,1997-12-03T17:54:54
13758,241,292,4,True,120,1998-02-12T02:21:24
13759,399,1279,3,True,120,1997-12-17T06:53:45
13760,230,11,4,True,120,1997-11-25T19:08:31
13761,203,151,4,True,120,1997-11-25T05:06:24
13762,218,5,3,True,120,1997-12-05T02:22:54
13763,347,230,4,True,120,1997-12-09T07:55:01
13764,406,605,5,True,120,1997-12-18T21:32:29
13765,71,289,2,True,120,1997-10-20T03:45:17
13766,320,552,4,True,120,1998-01-14T04:15:36
13767,409,200,2,True,120,1997-12-03T00:32:55
13768,13,472,5,True,120,1997-12-17T22:38:47
13769,49,588,4,True,120,1998-02-21T13:17:11
13770,332,22,5,True,120,1998-02-20T01:42:14
13771,374,237,5,True,120,1997-11-24T17:31:57
13772,306,116,5,True,120,1997-10-10T17:20:26
13773,213,1215,1,True,120,1997-11-07T02:51:29
13774,393,294,4,True,120,1998-02-17T19:02:25
13775,181,1330,1,True,120,1997-11-08T04:07:32
13776,303,1178,2,True,120,1997-11-14T21:48:50
13777,141,872,1,True,120,1998-02-02T19:28:18
13778,178,96,4,True,120,1997-12-22T21:39:42
13779,59,1110,4,True,120,1998-02-23T03:59:23
13780,184,116,4,True,120,1998-03-14T21:21:21
13781,271,518,4,True,120,1998-01-26T21:15:57
13782,276,214,5,True,120,1997-09-20T20:29:13
13783,256,120,1,True,120,1997-12-15T05:29:14
13784,372,327,5,True,120,1997-10-14T22:46:23
13785,255,288,4,True,120,1997-12-27T09:49:45
13786,295,380,4,True,120,1997-11-14T14:40:55
13787,66,21,1,True,120,1997-12-31T20:58:59
13788,49,343,2,True,120,1998-02-21T12:56:26
13789,59,419,2,True,120,1998-02-23T03:40:28
13790,363,351,2,True,120,1998-04-02T05:11:04
13791,327,652,4,True,120,1998-02-18T16:37:40
13792,405,426,1,True,120,1998-01-23T09:53:12
13793,151,227,5,True,120,1997-11-14T21:24:30
13794,194,232,2,True,120,1997-11-15T00:28:51
13795,373,842,3,True,120,1997-10-17T14:25:43
13796,343,199,5,True,120,1997-10-09T13:41:04
13797,293,603,5,True,120,1998-03-03T06:18:18
13798,151,792,4,True,120,1997-11-14T16:17:48
13799,320,77,3,True,120,1998-01-14T04:14:06
13800,348,411,4,True,120,1998-02-03T16:36:30
13801,271,530,4,True,120,1998-01-26T21:06:10
13802,385,285,5,True,120,1997-11-13T16:47:17
13803,339,98,4,True,120,1998-03-27T20:55:50
13804,194,226,3,True,120,1997-11-14T16:42:41
13805,152,286,5,True,120,1997-09-29T19:44:28
13806,223,756,3,True,120,1998-04-02T20:51:35
13807,160,604,4,True,120,1997-10-14T20:09:38
13808,5,421,1,True,120,1997-10-01T15:50:19
13809,331,59,5,True,120,1997-10-18T17:39:43
13810,354,124,5,True,120,1998-03-30T00:10:32
13811,406,85,2,True,120,1997-11-21T17:04:35
13812,392,873,3,True,120,1998-03-27T22:30:51
13813,137,15,4,True,120,1997-12-06T18:29:25
13814,294,300,4,True,120,1997-10-25T22:34:21
13815,279,52,3,True,120,1998-03-24T23:02:56
13816,381,1439,3,True,120,1998-04-16T03:20:31
13817,380,433,3,True,120,1998-01-22T14:26:26
13818,56,769,4,True,120,1998-04-15T22:29:49
13819,279,235,3,True,120,1998-03-29T22:05:53
13820,269,423,4,True,120,1998-04-01T16:27:28
13821,92,184,3,True,120,1997-10-20T21:45:34
13822,48,656,4,True,120,1997-11-13T15:24:49
13823,59,1028,1,True,120,1998-02-23T03:18:20
13824,308,175,5,True,120,1998-02-17T17:36:39
13825,13,610,2,True,120,1997-12-14T23:04:50
13826,346,732,3,True,120,1997-09-22T17:22:35
13827,109,552,2,True,120,1997-11-26T22:13:34
13828,82,276,4,True,120,1997-10-08T11:49:04
13829,58,490,4,True,120,1998-01-09T00:14:56
13830,59,729,4,True,120,1998-02-23T03:41:05
13831,233,381,4,True,120,1997-10-24T03:52:05
13832,244,1047,2,True,120,1997-11-27T04:34:24
13833,295,655,5,True,120,1997-11-14T14:16:50
13834,405,1338,1,True,120,1998-01-23T10:03:10
13835,328,76,3,True,120,1998-01-17T14:16:20
13836,409,99,3,True,120,1997-12-03T00:09:10
13837,102,588,4,True,120,1998-01-02T13:40:50
13838,311,528,4,True,120,1998-01-09T16:52:04
13839,91,482,3,True,120,1998-04-01T14:00:08
13840,102,445,2,True,120,1998-03-02T01:45:48
13841,100,752,4,True,120,1998-03-31T20:12:26
13842,367,551,3,True,120,1997-10-12T21:00:48
13843,49,774,2,True,120,1998-02-21T13:25:28
13844,22,386,3,True,120,1997-11-07T07:22:27
13845,67,871,3,True,120,1997-09-27T16:59:54
13846,374,540,3,True,120,1997-12-01T01:21:44
13847,276,41,3,True,120,1997-09-20T21:51:17
13848,90,328,3,True,120,1998-03-31T22:14:50
13849,180,204,3,True,120,1997-10-17T22:25:59
13850,334,160,4,True,120,1998-04-02T19:59:50
13851,153,56,5,True,120,1997-12-06T01:19:00
13852,59,528,4,True,120,1998-02-23T03:41:40
13853,268,453,1,True,120,1997-10-01T22:23:31
13854,87,403,3,True,120,1997-11-18T17:59:56
13855,10,168,4,True,120,1997-10-26T18:00:12
13856,181,1354,1,True,120,1997-11-08T04:14:56
13857,70,189,4,True,120,1998-01-07T05:16:42
13858,385,172,2,True,120,1997-11-13T17:28:29
13859,189,510,5,True,120,1998-04-22T17:32:06
13860,206,314,1,True,120,1998-02-22T20:39:08
13861,116,65,2,True,120,1997-10-10T03:27:32
13862,7,659,5,True,120,1998-03-31T13:32:41
13863,376,289,3,True,120,1997-11-13T15:06:39
13864,265,258,4,True,120,1997-09-27T00:27:04
13865,136,100,5,True,120,1997-12-21T08:35:38
13866,332,546,4,True,120,1998-02-21T22:00:32
13867,393,546,2,True,120,1998-02-17T19:42:58
13868,322,653,4,True,120,1998-02-12T20:11:50
13869,201,50,4,True,120,1998-01-06T19:21:11
13870,382,475,3,True,120,1997-10-04T06:21:43
13871,64,746,5,True,120,1998-03-12T21:45:38
13872,7,448,3,True,120,1998-03-31T14:17:08
13873,385,503,3,True,120,1997-11-13T17:46:57
13874,38,226,1,True,120,1998-04-13T01:38:33
13875,347,685,3,True,120,1997-12-09T07:31:24
13876,374,770,5,True,120,1997-12-01T01:01:40
13877,290,54,3,True,120,1997-11-25T16:26:58
13878,212,197,5,True,120,1997-11-12T03:03:15
13879,405,1554,4,True,120,1998-01-23T09:07:25
13880,324,332,3,True,120,1997-11-26T20:06:06
13881,5,144,3,True,120,1997-09-30T16:15:41
13882,329,147,3,True,120,1998-04-04T02:14:32
13883,416,125,5,True,120,1998-04-22T02:56:36
13884,305,268,3,True,120,1998-02-01T04:37:40
13885,401,499,3,True,120,1998-03-27T21:15:19
13886,175,660,3,True,120,1997-10-17T17:03:56
13887,16,31,5,True,120,1997-10-24T18:32:36
13888,313,649,3,True,120,1998-03-27T16:32:05
13889,276,470,3,True,120,1997-09-20T21:27:35
13890,216,28,4,True,120,1997-11-23T00:28:22
13891,301,229,3,True,120,1997-12-14T05:43:48
13892,194,188,4,True,120,1997-11-14T15:42:38
13893,234,431,3,True,120,1998-04-08T23:33:44
13894,4,288,4,True,120,1998-04-08T02:10:45
13895,329,81,2,True,120,1998-04-04T02:18:20
13896,270,471,5,True,120,1997-10-15T22:23:43
13897,44,191,4,True,120,1997-11-01T01:20:34
13898,312,52,5,True,120,1998-04-04T14:16:39
13899,303,697,3,True,120,1997-11-14T05:22:28
13900,249,216,4,True,120,1997-11-16T00:48:25
13901,250,328,3,True,120,1997-12-27T22:46:32
13902,232,318,5,True,120,1998-02-27T03:22:37
13903,198,176,4,True,120,1998-01-07T21:05:36
13904,280,663,4,True,120,1998-04-04T14:39:43
13905,378,734,3,True,120,1997-11-24T01:17:49
13906,408,689,3,True,120,1998-03-12T05:20:45
13907,406,1126,3,True,120,1997-11-13T18:43:08
13908,374,7,1,True,120,1997-11-24T17:41:08
13909,242,361,5,True,120,1997-11-17T04:35:40
13910,399,418,3,True,120,1997-12-17T07:26:45
13911,193,815,3,True,120,1998-03-05T19:32:12
13912,90,1193,4,True,120,1998-03-31T22:53:09
13913,249,86,4,True,120,1997-11-15T05:35:24
13914,402,16,3,True,120,1997-10-07T23:31:36
13915,405,656,1,True,120,1998-01-23T09:37:55
13916,201,89,3,True,120,1998-01-06T18:44:05
13917,183,265,2,True,120,1998-04-01T21:32:30
13918,166,894,4,True,120,1998-02-02T05:38:25
13919,267,474,5,True,120,1997-11-08T07:39:43
13920,49,172,1,True,120,1998-02-21T13:28:11
13921,399,229,2,True,120,1997-12-17T08:59:03
13922,94,76,4,True,120,1998-04-04T20:13:47
13923,95,371,2,True,120,1998-03-03T20:11:49
13924,59,476,2,True,120,1998-02-23T03:16:54
13925,293,419,3,True,120,1998-03-03T06:31:39
13926,241,350,2,True,120,1998-02-12T02:18:09
13927,332,5,5,True,120,1998-02-24T22:46:10
13928,405,1561,1,True,120,1998-01-23T09:08:49
13929,410,300,3,True,120,1998-02-28T00:42:18
13930,178,216,4,True,120,1997-12-22T21:41:08
13931,358,896,4,True,120,1998-03-30T14:44:37
13932,378,420,4,True,120,1997-11-20T20:11:41
13933,405,440,1,True,120,1998-01-23T09:38:50
13934,280,1478,4,True,120,1998-04-04T14:44:50
13935,303,172,5,True,120,1997-11-14T00:30:13
13936,189,381,3,True,120,1998-04-22T20:39:11
13937,343,778,5,True,120,1997-10-09T14:13:11
13938,22,226,4,True,120,1997-11-07T07:35:45
13939,347,246,4,True,120,1997-12-09T07:26:57
13940,10,497,4,True,120,1997-10-26T18:07:41
13941,334,191,4,True,120,1998-04-02T19:36:33
13942,18,497,4,True,120,1997-11-21T16:55:58
13943,83,110,4,True,120,1997-11-23T18:19:45
13944,407,211,4,True,120,1997-09-23T19:53:20
13945,151,659,5,True,120,1997-11-14T16:29:34
13946,370,511,4,True,120,1997-11-13T15:26:44
13947,301,1028,5,True,120,1997-12-14T04:46:41
13948,345,1,3,True,120,1998-01-16T22:48:58
13949,244,950,1,True,120,1997-11-27T04:51:14
13950,416,724,4,True,120,1998-02-01T07:00:09
13951,393,227,4,True,120,1998-03-12T18:46:25
13952,6,56,4,True,120,1997-12-31T20:47:57
13953,59,447,5,True,120,1998-02-23T03:54:55
13954,373,15,4,True,120,1997-10-17T14:29:28
13955,398,520,5,True,120,1997-10-01T14:45:06
13956,311,200,4,True,120,1998-01-09T17:08:38
13957,279,201,5,True,120,1998-03-21T03:36:48
13958,5,243,1,True,120,1997-11-06T19:22:44
13959,199,405,2,True,120,1998-01-02T23:16:45
13960,332,410,4,True,120,1998-02-20T01:34:46
13961,283,288,2,True,120,1997-11-12T01:24:27
13962,276,288,4,True,120,1997-09-20T20:13:12
13963,328,636,3,True,120,1998-01-17T14:32:36
13964,92,640,5,True,120,1997-09-30T21:06:19
13965,234,322,2,True,120,1998-03-27T21:26:47
13966,251,866,2,True,120,1998-01-31T18:48:34
13967,399,148,4,True,120,1997-12-17T06:49:22
13968,387,1069,2,True,120,1998-02-03T04:31:28
13969,42,732,5,True,120,1997-12-03T00:19:06
13970,94,583,3,True,120,1998-04-04T20:36:14
13971,167,381,5,True,120,1998-04-16T14:50:12
13972,279,1047,4,True,120,1998-04-18T01:57:43
13973,398,493,5,True,120,1997-10-01T16:28:57
13974,387,674,2,True,120,1998-02-03T04:54:46
13975,269,636,3,True,120,1998-04-01T17:07:33
13976,99,288,4,True,120,1998-01-24T21:44:07
13977,27,246,4,True,120,1998-04-02T18:48:17
13978,23,98,5,True,120,1997-09-20T20:06:56
13979,250,813,5,True,120,1997-10-29T01:46:21
13980,56,588,4,True,120,1998-04-15T23:34:08
13981,77,483,4,True,120,1998-01-14T04:37:45
13982,28,479,4,True,120,1997-12-12T21:12:37
13983,13,847,4,True,120,1997-12-14T22:52:17
13984,406,429,4,True,120,1997-11-13T18:34:22
13985,77,357,3,True,120,1998-01-14T04:42:50
13986,330,845,5,True,120,1997-10-11T04:33:52
13987,378,739,4,True,120,1997-11-24T01:00:39
13988,126,288,4,True,120,1998-02-19T01:57:49
13989,350,616,4,True,120,1997-12-17T08:13:03
13990,193,29,3,True,120,1998-03-05T19:27:35
13991,405,722,1,True,120,1998-01-23T09:28:55
13992,253,487,4,True,120,1998-04-03T18:32:03
13993,230,176,4,True,120,1997-11-25T19:17:25
13994,330,153,5,True,120,1997-10-11T04:59:30
13995,243,173,3,True,120,1997-11-20T01:21:53
13996,271,528,3,True,120,1998-01-26T21:00:48
13997,64,633,5,True,120,1998-03-12T21:47:23
13998,97,430,5,True,120,1998-01-08T05:51:33
13999,160,447,4,True,120,1997-10-14T20:03:33
14000,297,748,2,True,120,1997-09-22T18:47:40
14001,314,1057,2,True,120,1997-10-26T17:30:35
14002,254,448,3,True,120,1998-02-03T02:42:55
14003,387,81,3,True,120,1998-02-03T05:31:46
14004,125,174,5,True,120,1997-11-13T20:51:49
14005,406,488,4,True,120,1997-11-13T18:27:22
14006,223,252,1,True,120,1998-04-02T20:52:06
14007,145,680,3,True,120,1997-09-26T10:31:11
14008,158,137,5,True,120,1997-11-21T17:14:03
14009,216,153,4,True,120,1997-11-23T00:26:42
14010,379,294,3,True,120,1997-11-26T06:06:03
14011,391,197,5,True,120,1997-10-21T02:03:00
14012,405,540,1,True,120,1998-01-23T09:36:03
14013,339,286,5,True,120,1998-03-27T20:59:09
14014,56,849,2,True,120,1998-04-18T14:48:33
14015,372,561,5,True,120,1997-10-14T22:52:14
14016,387,651,2,True,120,1998-02-03T04:21:29
14017,399,175,3,True,120,1997-12-17T07:11:09
14018,49,1082,3,True,120,1998-02-21T13:03:34
14019,367,56,5,True,120,1997-10-12T20:58:52
14020,346,291,5,True,120,1997-09-23T08:17:23
14021,119,829,5,True,120,1997-09-20T17:10:06
14022,251,418,4,True,120,1998-01-31T18:37:36
14023,90,501,5,True,120,1998-03-31T22:54:45
14024,347,462,2,True,120,1997-12-09T07:59:19
14025,10,475,4,True,120,1997-10-26T17:55:45
14026,1,241,4,True,120,1997-11-03T07:45:33
14027,343,708,4,True,120,1997-10-09T14:23:26
14028,145,230,5,True,120,1998-01-23T12:14:20
14029,294,125,3,True,120,1997-10-25T22:57:52
14030,337,235,3,True,120,1997-09-25T10:51:57
14031,216,1010,3,True,120,1997-11-22T21:04:45
14032,7,564,3,True,120,1998-03-31T14:27:51
14033,378,10,3,True,120,1997-11-20T16:47:34
14034,99,827,3,True,120,1998-01-24T22:05:04
14035,13,652,5,True,120,1997-12-14T23:17:38
14036,308,486,4,True,120,1998-02-17T17:43:52
14037,303,1048,4,True,120,1997-11-14T05:21:11
14038,222,849,4,True,120,1997-12-02T10:58:01
14039,295,86,5,True,120,1997-11-19T19:08:18
14040,195,921,3,True,120,1998-01-04T17:25:16
14041,130,597,4,True,120,1997-09-22T18:44:26
14042,389,942,3,True,120,1997-11-22T02:31:21
14043,137,51,1,True,120,1997-12-06T18:40:05
14044,345,26,3,True,120,1998-01-16T23:32:35
14045,222,276,5,True,120,1997-10-22T23:39:10
14046,94,616,4,True,120,1998-04-04T20:08:18
14047,334,22,4,True,120,1998-04-02T19:37:01
14048,95,101,1,True,120,1997-11-10T21:53:20
14049,357,864,5,True,120,1997-11-08T01:14:13
14050,95,791,3,True,120,1997-11-26T19:27:29
14051,339,522,5,True,120,1998-03-27T21:12:45
14052,308,921,4,True,120,1998-02-17T17:57:48
14053,56,70,4,True,120,1998-04-15T21:49:56
14054,400,300,4,True,120,1998-01-24T21:10:30
14055,379,523,4,True,120,1997-11-26T06:18:28
14056,385,458,3,True,120,1997-11-13T17:07:08
14057,222,82,4,True,120,1997-10-30T03:34:13
14058,291,1157,3,True,120,1997-09-21T09:42:24
14059,404,333,2,True,120,1998-01-03T01:18:06
14060,303,44,4,True,120,1997-11-14T05:14:40
14061,6,521,4,True,120,1997-12-31T20:47:57
14062,363,307,5,True,120,1998-04-02T05:09:55
14063,188,202,2,True,120,1997-09-24T04:01:52
14064,334,505,4,True,120,1998-04-02T19:46:45
14065,63,408,4,True,120,1997-10-01T23:07:22
14066,291,106,4,True,120,1997-09-21T01:39:18
14067,290,43,3,True,120,1997-11-25T16:36:23
14068,13,294,2,True,120,1997-12-07T17:11:23
14069,181,1151,1,True,120,1997-11-08T04:28:24
14070,363,93,4,True,120,1998-04-02T05:35:39
14071,57,281,4,True,120,1998-01-01T23:30:04
14072,130,800,4,True,120,1997-10-02T14:23:57
14073,416,250,4,True,120,1997-10-12T22:57:54
14074,221,496,3,True,120,1997-09-26T03:55:46
14075,264,683,2,True,120,1998-01-30T00:56:51
14076,345,676,4,True,120,1998-01-16T22:56:24
14077,95,657,5,True,120,1997-11-10T21:51:37
14078,299,150,5,True,120,1997-10-26T14:52:15
14079,409,197,3,True,120,1997-12-03T00:33:35
14080,1,130,3,True,120,1997-09-24T03:33:22
14081,228,427,4,True,120,1998-03-08T20:22:27
14082,34,245,4,True,120,1998-02-27T18:08:43
14083,115,471,2,True,120,1997-12-03T17:39:51
14084,53,258,4,True,120,1997-11-13T17:37:34
14085,413,271,4,True,120,1997-11-19T19:50:27
14086,152,80,5,True,120,1997-12-18T20:39:32
14087,393,742,4,True,120,1998-02-17T19:41:57
14088,330,172,5,True,120,1997-10-11T05:10:19
14089,19,201,3,True,120,1998-01-21T20:00:39
14090,279,804,4,True,120,1997-10-01T22:20:16
14091,399,732,2,True,120,1997-12-17T08:41:29
14092,345,64,5,True,120,1998-01-15T22:11:57
14093,92,475,5,True,120,1997-09-30T17:22:28
14094,363,665,2,True,120,1998-04-02T06:36:04
14095,411,172,5,True,120,1998-04-17T20:40:04
14096,128,210,4,True,120,1997-11-19T19:35:25
14097,401,273,2,True,120,1998-03-27T20:58:54
14098,416,874,1,True,120,1997-10-12T22:54:13
14099,144,393,4,True,120,1998-02-22T00:02:23
14100,255,825,1,True,120,1997-12-27T10:02:38
14101,360,222,2,True,120,1997-11-24T07:04:54
14102,193,750,4,True,120,1998-03-05T18:35:50
14103,7,260,1,True,120,1998-04-09T14:09:42
14104,21,668,1,True,120,1997-09-22T18:09:21
14105,23,518,5,True,120,1997-09-20T19:53:14
14106,284,346,4,True,120,1998-01-20T20:44:25
14107,99,402,4,True,120,1998-01-24T22:23:37
14108,294,1013,2,True,120,1998-03-07T03:53:08
14109,98,938,3,True,120,1997-11-25T22:57:04
14110,41,153,4,True,120,1998-03-23T21:04:47
14111,184,950,4,True,120,1998-03-14T20:38:16
14112,59,547,3,True,120,1998-02-23T03:11:22
14113,327,1075,4,True,120,1998-02-18T17:27:12
14114,92,291,4,True,120,1998-02-02T18:14:37
14115,125,648,4,True,120,1997-11-13T20:59:53
14116,44,588,4,True,120,1997-11-01T01:29:02
14117,286,1118,1,True,120,1998-03-11T21:49:49
14118,184,237,4,True,120,1998-03-14T20:39:05
14119,179,346,3,True,120,1998-04-09T19:51:29
14120,14,845,3,True,120,1997-11-30T22:39:24
14121,375,443,4,True,120,1998-02-04T19:53:44
14122,177,334,3,True,120,1997-11-21T16:41:07
14123,54,1088,3,True,120,1997-12-01T00:48:31
14124,401,322,2,True,120,1998-03-27T20:49:44
14125,263,526,5,True,120,1998-03-30T23:00:54
14126,12,200,1,True,120,1997-11-19T17:13:30
14127,279,184,5,True,120,1998-03-24T22:53:11
14128,327,895,3,True,120,1998-02-17T19:27:50
14129,257,130,2,True,120,1997-12-13T21:57:16
14130,405,997,1,True,120,1998-01-23T09:27:24
14131,29,270,4,True,120,1997-12-22T20:00:03
14132,194,946,3,True,120,1997-11-14T17:11:54
14133,276,156,5,True,120,1997-09-20T22:48:24
14134,405,232,4,True,120,1998-01-23T09:21:54
14135,160,228,2,True,120,1997-10-14T20:50:43
14136,360,496,3,True,120,1997-11-24T07:21:32
14137,94,949,5,True,120,1998-01-27T03:52:40
14138,401,111,4,True,120,1998-03-27T20:58:16
14139,374,385,4,True,120,1997-11-24T18:27:28
14140,201,92,3,True,120,1998-01-06T18:44:05
14141,85,1021,3,True,120,1997-12-24T20:31:30
14142,345,387,4,True,120,1998-01-16T23:20:23
14143,130,128,4,True,120,1997-10-07T19:15:28
14144,85,632,3,True,120,1997-11-13T20:51:44
14145,95,550,4,True,120,1997-11-10T21:19:08
14146,405,1100,1,True,120,1998-01-23T09:11:21
14147,30,538,4,True,120,1998-01-27T22:56:38
14148,327,418,3,True,120,1998-02-18T16:52:41
14149,223,143,4,True,120,1998-04-02T21:00:45
14150,406,651,3,True,120,1997-12-18T21:29:55
14151,311,775,3,True,120,1998-01-09T17:06:19
14152,7,675,5,True,120,1998-03-31T14:02:27
14153,207,1197,4,True,120,1997-12-09T15:34:23
14154,347,182,5,True,120,1997-12-09T07:48:56
14155,49,11,3,True,120,1998-02-21T13:57:38
14156,92,728,3,True,120,1997-10-03T19:39:34
14157,343,38,3,True,120,1997-10-09T14:10:57
14158,293,751,3,True,120,1998-03-03T05:49:40
14159,320,252,2,True,120,1998-01-14T03:45:32
14160,331,503,4,True,120,1997-10-18T17:41:44
14161,344,172,4,True,120,1998-01-14T21:51:37
14162,203,50,5,True,120,1997-11-25T05:13:30
14163,76,121,2,True,120,1997-12-20T08:36:57
14164,256,566,5,True,120,1997-12-15T05:42:39
14165,324,127,4,True,120,1997-11-26T20:20:58
14166,130,184,4,True,120,1997-10-02T14:14:55
14167,238,546,3,True,120,1997-12-31T13:56:14
14168,406,645,5,True,120,1997-11-21T17:05:05
14169,393,386,4,True,120,1998-03-12T19:36:30
14170,389,1203,5,True,120,1997-11-21T04:45:44
14171,5,185,3,True,120,1997-10-01T15:44:52
14172,295,1188,3,True,120,1997-11-14T14:55:54
14173,339,496,5,True,120,1998-03-27T20:58:40
14174,43,191,5,True,120,1997-10-04T16:07:27
14175,406,14,4,True,120,1997-11-14T20:37:35
14176,378,230,3,True,120,1997-11-20T19:59:44
14177,76,603,3,True,120,1997-12-20T08:22:27
14178,119,568,4,True,120,1997-09-20T18:58:35
14179,316,530,2,True,120,1997-11-30T01:33:19
14180,99,107,3,True,120,1998-01-24T21:58:58
14181,13,588,4,True,120,1997-12-17T22:46:03
14182,339,1039,4,True,120,1998-03-27T21:25:32
14183,406,463,5,True,120,1997-11-17T19:01:01
14184,186,546,4,True,120,1998-04-04T19:56:15
14185,271,185,3,True,120,1998-01-26T21:00:48
14186,74,301,3,True,120,1998-02-24T15:16:12
14187,374,87,5,True,120,1997-11-24T18:15:20
14188,56,392,4,True,120,1998-04-15T22:21:33
14189,277,181,3,True,120,1997-11-14T21:40:53
14190,307,239,3,True,120,1997-10-17T21:02:18
14191,194,443,3,True,120,1997-11-14T15:58:24
14192,405,442,1,True,120,1998-01-23T09:39:44
14193,268,385,3,True,120,1997-09-26T21:43:26
14194,291,356,4,True,120,1997-09-21T09:41:15
14195,222,399,4,True,120,1997-10-30T03:38:06
14196,407,231,3,True,120,1997-10-08T20:20:31
14197,344,191,5,True,120,1998-03-13T18:36:34
14198,185,939,3,True,120,1997-12-30T23:24:09
14199,270,569,4,True,120,1997-10-15T23:00:19
14200,253,243,2,True,120,1998-04-03T18:41:23
14201,407,785,3,True,120,1997-10-08T20:10:44
14202,266,283,3,True,120,1998-04-11T01:24:57
14203,303,1239,1,True,120,1997-11-14T21:47:00
14204,378,500,4,True,120,1997-11-20T19:58:11
14205,166,323,5,True,120,1998-02-02T05:35:22
14206,181,980,1,True,120,1997-11-08T04:14:56
14207,387,182,5,True,120,1998-02-03T05:17:28
14208,216,421,5,True,120,1997-11-22T21:47:09
14209,200,148,4,True,120,1997-10-05T09:05:40
14210,221,161,3,True,120,1997-09-26T03:56:23
14211,308,91,4,True,120,1998-02-17T17:45:36
14212,270,509,3,True,120,1997-10-15T22:36:05
14213,58,381,4,True,120,1998-03-19T15:34:12
14214,379,1219,2,True,120,1997-12-26T17:18:24
14215,243,531,4,True,120,1997-11-20T01:09:17
14216,406,58,4,True,120,1997-11-13T18:45:18
14217,363,87,3,True,120,1998-04-02T05:51:46
14218,298,507,4,True,120,1998-01-07T14:17:37
14219,62,125,4,True,120,1997-11-12T22:05:47
14220,144,105,2,True,120,1998-02-21T23:46:07
14221,286,161,2,True,120,1997-10-22T15:16:59
14222,227,93,5,True,120,1997-11-09T00:30:31
14223,174,1312,4,True,120,1998-02-02T15:48:04
14224,158,373,2,True,120,1997-11-21T17:53:01
14225,376,275,5,True,120,1997-11-13T21:05:43
14226,269,512,5,True,120,1998-04-01T16:13:36
14227,145,751,4,True,120,1998-01-03T15:17:46
14228,339,772,4,True,120,1998-03-27T21:00:13
14229,342,724,1,True,120,1997-09-27T00:31:37
14230,279,238,4,True,120,1998-03-29T22:01:48
14231,32,1016,1,True,120,1998-01-02T05:15:21
14232,249,357,4,True,120,1997-11-15T05:35:42
14233,385,1010,3,True,120,1997-11-13T16:55:27
14234,249,42,5,True,120,1997-11-15T05:43:50
14235,276,125,4,True,120,1997-09-20T20:21:16
14236,159,1190,5,True,120,1997-12-09T15:09:59
14237,417,3,4,True,120,1997-11-16T02:12:24
14238,268,699,3,True,120,1997-10-01T22:25:12
14239,417,781,3,True,120,1997-12-01T04:45:59
14240,63,328,2,True,120,1997-10-01T23:03:05
14241,7,273,3,True,120,1998-03-31T13:39:07
14242,194,203,3,True,120,1997-11-14T15:42:38
14243,82,140,3,True,120,1997-11-05T22:41:08
14244,280,723,5,True,120,1998-04-04T14:57:33
14245,294,475,5,True,120,1997-10-25T22:41:50
14246,195,213,4,True,120,1998-01-04T17:24:40
14247,194,222,1,True,120,1997-11-14T20:22:40
14248,16,156,4,True,120,1997-10-24T19:04:23
14249,393,342,5,True,120,1998-02-17T19:02:59
14250,288,237,4,True,120,1998-02-07T22:56:35
14251,283,455,4,True,120,1997-11-12T01:21:47
14252,323,210,4,True,120,1997-11-05T14:24:38
14253,294,895,4,True,120,1998-03-07T03:28:29
14254,73,288,3,True,120,1998-03-01T22:44:54
14255,405,72,3,True,120,1998-01-23T09:21:08
14256,312,528,5,True,120,1998-04-04T14:04:55
14257,371,746,4,True,120,1997-11-25T05:23:17
14258,256,827,3,True,120,1997-12-15T05:30:57
14259,87,732,4,True,120,1997-11-18T18:11:43
14260,5,393,2,True,120,1997-09-30T16:17:45
14261,72,161,5,True,120,1997-11-20T14:55:03
14262,102,554,2,True,120,1998-03-02T01:19:37
14263,398,172,5,True,120,1997-10-01T17:12:07
14264,290,162,3,True,120,1997-11-25T16:08:27
14265,6,470,3,True,120,1997-12-31T21:11:30
14266,94,70,4,True,120,1998-04-04T20:41:51
14267,137,250,5,True,120,1997-12-06T18:30:15
14268,343,642,4,True,120,1997-10-09T13:39:03
14269,112,754,4,True,120,1998-01-16T23:15:08
14270,204,302,5,True,120,1998-04-12T13:52:17
14271,92,576,2,True,120,1997-10-02T17:26:11
14272,377,154,5,True,120,1998-03-30T22:57:07
14273,334,443,3,True,120,1998-04-02T19:58:48
14274,360,166,5,True,120,1997-11-24T07:12:07
14275,92,148,2,True,120,1997-10-20T21:45:34
14276,374,116,1,True,120,1997-11-24T17:41:47
14277,197,289,4,True,120,1998-04-01T05:43:42
14278,7,212,1,True,120,1998-03-31T14:04:11
